chapter	section	section_time_onset	section_time_offset	whole_time_onset	whole_time_offset	sentence_id	token_id	token	surprisal	maybe_mismatch
24	8	285.634	285.784	4597.63	4597.78	1300	3	to	1.651987	FALSE
24	8	285.784	286.163	4597.78	4598.16	1300	4	walk	10.193885	FALSE
24	8	286.662	286.777	4598.66	4598.78	1300	5	I	9.852991	FALSE
24	8	286.777	287.197	4598.78	4599.2	1300	6	found	5.982137	FALSE
24	8	287.197	287.337	4599.2	4599.34	1300	7	the	4.420074	FALSE
24	8	287.337	287.727	4599.34	4599.73	1300	8	well	11.548888	FALSE
24	8	287.727	287.887	4599.73	4599.89	1300	9	at	7.009265	FALSE
24	8	287.887	288.452	4599.89	4600.45	1300	10	day	10.984464	FALSE
25	8	289.676	290.156	4601.68	4602.16	1301	1	Men	0	FALSE
25	8	290.34	290.545	4602.34	4602.55	1301	2	said	8.955501	FALSE
25	8	290.545	290.655	4602.55	4602.65	1301	3	the	2.858732	FALSE
25	8	290.655	290.885	4602.65	4602.89	1301	4	little	12.240563999999999	FALSE
25	8	290.885	291.395	4602.89	4603.4	1301	5	prince	10.608916	FALSE
25	8	291.599	292.294	4603.6	4604.29	1301	6	stuff	19.380521	FALSE
25	8	292.294	292.904	4604.29	4604.9	1301	7	themselves	13.373042	FALSE
25	8	292.904	293.164	4604.9	4605.16	1301	8	into	2.333738	FALSE
25	8	293.164	293.734	4605.16	4605.73	1301	9	express	19.447601	FALSE
25	8	293.734	294.309	4605.73	4606.31	1301	10	trains	9.315937	FALSE
25	8	294.583	294.708	4606.58	4606.71	1301	11	but	8.248461	FALSE
25	8	294.708	294.878	4606.71	4606.88	1301	12	they	3.469981	FALSE
25	8	294.878	295.088	4606.88	4607.09	1301	13	do	7.155082	FALSE
25	8	295.088	295.118	4607.09	4607.12	1301	14	not	1.105692	FALSE
25	8	295.118	295.258	4607.12	4607.26	1301	15	know	2.570893	FALSE
25	8	295.258	295.408	4607.26	4607.41	1301	16	what	2.590235	FALSE
25	8	295.408	295.528	4607.41	4607.53	1301	17	they	2.951759	FALSE
25	8	295.528	295.588	4607.53	4607.59	1301	18	are	1.224617	FALSE
25	8	295.588	295.928	4607.59	4607.93	1301	19	looking	7.022348	FALSE
25	8	295.928	296.232	4607.93	4608.23	1301	20	for	0.740823	FALSE
25	8	296.541	296.736	4608.54	4608.74	1302	1	So	0	FALSE
25	8	296.736	296.886	4608.74	4608.89	1302	2	they	7.469257	FALSE
25	8	296.886	297.186	4608.89	4609.19	1302	3	rush	14.197836	FALSE
25	8	297.186	297.626	4609.19	4609.63	1302	4	about	8.435484	FALSE
25	8	297.626	297.786	4609.63	4609.79	1302	5	and	3.62714	FALSE
25	8	297.786	297.946	4609.79	4609.95	1302	6	go	5.770103	FALSE
25	8	297.946	298.086	4609.95	4610.09	1302	7	in	5.308891	FALSE
25	8	298.086	298.796	4610.09	4610.8	1302	8	circles	6.757683	FALSE
25	8	299.43	299.585	4611.43	4611.59	1303	1	And	0	FALSE
25	8	299.585	299.705	4611.59	4611.7	1303	2	he	7.386038	FALSE
25	8	299.705	300.099	4611.7	4612.1	1303	3	added	8.037573	FALSE
25	8	300.683	300.828	4612.68	4612.83	1304	1	It	0	FALSE
25	8	300.828	300.898	4612.83	4612.9	1304	2	is	4.18367	FALSE
25	8	300.898	301.158	4612.9	4613.16	1304	3	not	3.836201	FALSE
25	8	301.158	301.518	4613.16	4613.52	1304	4	worth	9.995649	FALSE
25	8	301.518	301.787	4613.52	4613.79	1304	5	it	3.381921	FALSE
25	8	303.369	303.524	4615.37	4615.52	1305	1	The	0	FALSE
25	8	303.524	303.834	4615.52	4615.83	1305	2	well	10.730829	FALSE
25	8	303.834	303.924	4615.83	4615.92	1305	3	we	10.689375	FALSE
25	8	303.924	304.094	4615.92	4616.09	1305	4	had	5.235544	FALSE
25	8	304.094	304.644	4616.09	4616.64	1305	5	reached	9.501466	FALSE
25	8	304.644	304.884	4616.64	4616.88	1305	6	was	4.354126	FALSE
25	8	304.884	305.014	4616.88	4617.01	1305	7	not	5.16638	FALSE
25	8	305.014	305.324	4617.01	4617.32	1305	8	like	7.956945	FALSE
25	8	305.324	305.454	4617.32	4617.45	1305	9	the	1.790286	FALSE
25	8	305.454	305.644	4617.45	4617.64	1305	10	other	5.383431	FALSE
25	8	305.644	305.974	4617.64	4617.97	1305	11	wells	6.801273	FALSE
25	8	305.974	306.064	4617.97	4618.06	1305	12	of	5.085449	FALSE
25	8	306.064	306.144	4618.06	4618.14	1305	13	the	1.274115	FALSE
25	8	306.144	306.728	4618.14	4618.73	1305	14	Sahara	12.543442	FALSE
25	8	307.476	307.561	4619.48	4619.56	1306	1	The	0	FALSE
25	8	307.561	307.961	4619.56	4619.96	1306	2	wells	16.563269	FALSE
25	8	307.961	308.041	4619.96	4620.04	1306	3	of	5.785827	FALSE
25	8	308.041	308.121	4620.04	4620.12	1306	4	the	1.892708	FALSE
25	8	308.121	308.761	4620.12	4620.76	1306	5	Sahara	10.275592	FALSE
25	8	308.761	309.061	4620.76	4621.06	1306	6	are	3.303605	FALSE
25	8	309.061	309.401	4621.06	4621.4	1306	7	mere	12.636332	FALSE
25	8	309.401	310.011	4621.4	4622.01	1306	8	holes	8.405744	FALSE
25	8	310.011	310.261	4622.01	4622.26	1306	9	dug	6.173249	FALSE
25	8	310.261	310.371	4622.26	4622.37	1306	10	in	2.973687	FALSE
25	8	310.371	310.451	4622.37	4622.45	1306	11	the	1.045398	FALSE
25	8	310.451	310.96	4622.45	4622.96	1306	12	sand	2.474288	FALSE
25	8	311.305	311.86	4623.31	4623.86	1307	1	This	0	FALSE
25	8	311.86	312.05	4623.86	4624.05	1307	2	one	7.966723	FALSE
25	8	312.05	312.39	4624.05	4624.39	1307	3	looked	9.51089	FALSE
25	8	312.39	312.6	4624.39	4624.6	1307	4	like	2.386724	FALSE
25	8	312.6	312.64	4624.6	4624.64	1307	5	a	1.763626	FALSE
25	8	312.64	313.13	4624.64	4625.13	1307	6	village	13.970744	FALSE
25	8	313.13	313.398	4625.13	4625.4	1307	7	well	11.827675	FALSE
25	8	314.027	314.172	4626.03	4626.17	1308	1	But	0	FALSE
25	8	314.172	314.352	4626.17	4626.35	1308	2	there	7.433458	FALSE
25	8	314.352	314.552	4626.35	4626.55	1308	3	was	3.290533	FALSE
25	8	314.552	314.752	4626.55	4626.75	1308	4	no	2.585077	FALSE
25	8	314.752	315.242	4626.75	4627.24	1308	5	village	16.241912	FALSE
25	8	315.242	315.487	4627.24	4627.49	1308	6	there	7.93822	FALSE
25	8	315.965	316.1	4627.97	4628.1	1308	7	and	4.407842	FALSE
25	8	316.1	316.2	4628.1	4628.2	1308	8	I	4.473626	FALSE
25	8	316.2	316.43	4628.2	4628.43	1308	9	thought	5.151188	FALSE
25	8	316.43	316.54	4628.43	4628.54	1308	10	I	3.014142	FALSE
25	8	316.54	316.71	4628.54	4628.71	1308	11	was	2.360555	FALSE
25	8	316.71	317.185	4628.71	4629.19	1308	12	dreaming	7.468801	FALSE
25	8	318.158	318.283	4630.16	4630.28	1309	1	It	0	FALSE
25	8	318.283	318.353	4630.28	4630.35	1309	2	is	4.18367	FALSE
25	8	318.353	319.213	4630.35	4631.21	1309	3	strange	10.68471	FALSE
25	8	319.213	319.323	4631.21	4631.32	1309	4	I	9.432071	FALSE
25	8	319.323	319.563	4631.32	4631.56	1309	5	said	7.548214	FALSE
25	8	319.563	319.653	4631.56	4631.65	1309	6	to	4.663641	FALSE
25	8	319.653	319.733	4631.65	4631.73	1309	7	the	4.478794	FALSE
25	8	319.733	319.973	4631.73	4631.97	1309	8	little	9.767605	FALSE
25	8	319.973	320.482	4631.97	4632.48	1309	9	prince	8.820758	FALSE
25	8	320.896	321.351	4632.9	4633.35	1310	1	Everything	0	FALSE
25	8	321.351	321.471	4633.35	4633.47	1310	2	has	7.09631	FALSE
25	8	321.471	321.671	4633.47	4633.67	1310	3	been	2.697538	FALSE
25	8	321.671	322.311	4633.67	4634.31	1310	4	prepared	11.854431	FALSE
25	8	322.585	322.65	4634.59	4634.65	1310	5	the	9.521928	FALSE
25	8	322.65	323.12	4634.65	4635.12	1310	6	pul	18.856486	FALSE
25	8	323.12	323.22	4635.12	4635.22	1310	8	the	10.206381	FALSE
25	8	323.22	323.71	4635.22	4635.71	1310	9	bucket	12.365875	FALSE
25	8	323.71	323.8	4635.71	4635.8	1310	10	and	4.550201	FALSE
25	8	323.8	323.91	4635.8	4635.91	1310	11	the	1.58044	FALSE
25	8	323.91	324.349	4635.91	4636.35	1310	12	rope	6.790596	FALSE
25	8	324.843	325.058	4636.84	4637.06	1311	1	He	0	FALSE
25	8	325.058	325.532	4637.06	4637.53	1311	2	laughed	14.222836	FALSE
25	8	325.742	325.947	4637.74	4637.95	1311	3	took	19.150129	FALSE
25	8	325.947	326.097	4637.95	4638.1	1311	4	the	3.11492	FALSE
25	8	326.097	326.707	4638.1	4638.71	1311	5	rope	9.908083	FALSE
25	8	326.707	326.937	4638.71	4638.94	1311	6	and	2.427463	FALSE
25	8	326.937	327.107	4638.94	4639.11	1311	7	put	6.076546	FALSE
25	8	327.107	327.237	4639.11	4639.24	1311	8	the	3.391169	FALSE
25	8	327.237	327.637	4639.24	4639.64	1311	9	pul	11.581726	FALSE
25	8	327.637	327.787	4639.64	4639.79	1311	11	to	4.267616	FALSE
25	8	327.787	328.18	4639.79	4640.18	1311	12	work	5.33838	FALSE
25	8	328.748	329.063	4640.75	4641.06	1312	1	And	0	FALSE
25	8	329.063	329.143	4641.06	4641.14	1312	2	the	4.495878	FALSE
25	8	329.143	329.553	4641.14	4641.55	1312	3	pul	17.585763	FALSE
25	8	329.553	330.083	4641.55	4642.08	1312	5	mo	15.409029	FALSE
25	8	330.083	330.263	4642.08	4642.26	1312	7	like	7.177776	FALSE
25	8	330.263	330.353	4642.26	4642.35	1312	8	an	3.751522	FALSE
25	8	330.353	330.683	4642.35	4642.68	1312	9	old	3.859374	FALSE
25	8	330.683	331.353	4642.68	4643.35	1312	10	weather	15.704658	FALSE
25	8	331.353	331.663	4643.35	4643.66	1312	13	when	6.004513	FALSE
25	8	331.663	331.753	4643.66	4643.75	1312	14	there	8.384689	FALSE
25	8	331.753	332.003	4643.75	4644	1312	15	has	13.147408	FALSE
25	8	332.003	332.313	4644	4644.31	1312	16	long	10.984045	FALSE
25	8	332.313	332.643	4644.31	4644.64	1312	17	been	0.404382	FALSE
25	8	332.643	332.873	4644.64	4644.87	1312	18	no	2.060174	FALSE
25	8	332.873	333.337	4644.87	4645.34	1312	19	wind	3.424789	FALSE
25	8	334.165	334.3	4646.16	4646.3	1313	1	Can	0	FALSE
25	8	334.3	334.43	4646.3	4646.43	1313	2	you	6.853835	FALSE
25	8	334.43	334.61	4646.43	4646.61	1313	3	hear	6.207143	FALSE
25	8	334.61	335.125	4646.61	4647.12	1313	4	that	3.706992	FALSE
25	8	335.364	335.559	4647.36	4647.56	1313	5	said	12.50643	FALSE
25	8	335.559	335.639	4647.56	4647.64	1313	6	the	7.935101	FALSE
25	8	335.639	335.889	4647.64	4647.89	1313	7	little	10.74258	FALSE
25	8	335.889	336.369	4647.89	4648.37	1313	8	prince	9.487972	FALSE
25	8	336.658	337.003	4648.66	4649	1314	1	We	0	FALSE
25	8	337.003	337.083	4649	4649.08	1314	2	have	4.948197	FALSE
25	8	337.083	337.373	4649.08	4649.37	1314	3	w	14.222034	FALSE
25	8	337.373	337.583	4649.37	4649.58	1314	5	up	0.46598	FALSE
25	8	337.583	337.683	4649.58	4649.68	1314	6	the	6.080465	FALSE
25	8	337.683	338.023	4649.68	4650.02	1314	7	well	13.626448	FALSE
25	8	338.023	338.183	4650.02	4650.18	1314	8	and	5.322962	FALSE
25	8	338.183	338.333	4650.18	4650.33	1314	9	it	5.379866	FALSE
25	8	338.333	338.403	4650.33	4650.4	1314	10	is	1.876407	FALSE
25	8	338.403	338.887	4650.4	4650.89	1314	11	singing	12.432124	FALSE
25	8	339.73	339.875	4651.73	4651.88	1315	1	I	0	FALSE
25	8	339.875	340.145	4651.88	4652.15	1315	2	did	8.677844	FALSE
25	8	340.145	340.175	4652.15	4652.18	1315	3	not	1.542228	FALSE
25	8	340.175	340.425	4652.18	4652.43	1315	4	want	4.300824	FALSE
25	8	340.425	340.545	4652.43	4652.55	1315	5	him	6.406276	FALSE
25	8	340.545	340.605	4652.55	4652.6	1315	6	to	0.415757	FALSE
25	8	340.605	340.865	4652.6	4652.86	1315	7	tire	15.292466	FALSE
25	8	340.865	341.405	4652.86	4653.4	1315	8	himself	5.886551	FALSE
25	8	341.405	341.76	4653.4	4653.76	1315	9	out	0.568398	FALSE
25	8	342.293	342.449	4654.29	4654.45	1316	1	Let	0	FALSE
25	8	342.449	342.609	4654.45	4654.61	1316	2	me	8.193793	FALSE
25	8	342.609	342.759	4654.61	4654.76	1316	3	do	7.599139	FALSE
25	8	342.759	343.179	4654.76	4655.18	1316	4	it	2.647044	FALSE
25	8	343.179	343.288	4655.18	4655.29	1316	5	I	9.979363	FALSE
25	8	343.288	343.638	4655.29	4655.64	1316	6	said	6.298113	FALSE
25	8	343.962	344.057	4655.96	4656.06	1317	1	It	0	FALSE
25	8	344.057	344.117	4656.06	4656.12	1317	2	is	4.18367	FALSE
25	8	344.117	344.267	4656.12	4656.27	1317	3	too	7.976883	FALSE
25	8	344.267	344.517	4656.27	4656.52	1317	4	heavy	10.47607	FALSE
25	8	344.517	344.687	4656.52	4656.69	1317	5	for	1.746399	FALSE
25	8	344.687	344.952	4656.69	4656.95	1317	6	you	6.143978	FALSE
25	8	345.974	346.169	4657.97	4658.17	1318	1	I	0	FALSE
25	8	346.169	346.649	4658.17	4658.65	1318	2	ho	15.178216	FALSE
25	8	346.649	346.759	4658.65	4658.76	1318	4	the	2.260559	FALSE
25	8	346.759	347.189	4658.76	4659.19	1318	5	bucket	9.961496	FALSE
25	8	347.189	347.749	4659.19	4659.75	1318	6	slowly	10.587083	FALSE
25	8	347.749	347.889	4659.75	4659.89	1318	7	to	4.117783	FALSE
25	8	347.889	348.009	4659.89	4660.01	1318	8	the	1.676842	FALSE
25	8	348.009	348.229	4660.01	4660.23	1318	9	edge	6.536425	FALSE
25	8	348.229	348.309	4660.23	4660.31	1318	10	of	0.35437	FALSE
25	8	348.309	348.409	4660.31	4660.41	1318	11	the	0.197391	FALSE
25	8	348.409	348.849	4660.41	4660.85	1318	12	well	10.085971	FALSE
25	8	348.849	349.099	4660.85	4661.1	1318	13	and	2.98538	FALSE
25	8	349.099	349.319	4661.1	4661.32	1318	14	set	6.56928	FALSE
25	8	349.319	349.469	4661.32	4661.47	1318	15	it	0.936234	FALSE
25	8	349.469	349.779	4661.47	4661.78	1318	16	down	2.607925	FALSE
25	8	349.779	350.089	4661.78	4662.09	1318	17	good	15.706976	FALSE
25	8	350.089	350.279	4662.09	4662.28	1318	18	and	4.5728	FALSE
25	8	350.279	350.673	4662.28	4662.67	1318	19	level	8.007793	FALSE
25	8	351.276	351.341	4663.28	4663.34	1319	1	The	0	FALSE
25	8	351.341	351.661	4663.34	4663.66	1319	2	song	12.605753	FALSE
25	8	351.661	351.841	4663.66	4663.84	1319	3	of	7.344402	FALSE
25	8	351.841	351.951	4663.84	4663.95	1319	4	the	1.861357	FALSE
25	8	351.951	352.341	4663.95	4664.34	1319	5	pul	17.017138	FALSE
25	8	352.341	352.961	4664.34	4664.96	1319	7	continued	12.506212	FALSE
25	8	352.961	353.051	4664.96	4665.05	1319	8	in	4.713642	FALSE
25	8	353.051	353.271	4665.05	4665.27	1319	9	my	7.189257	FALSE
25	8	353.271	354.171	4665.27	4666.17	1319	10	ears	4.826407	FALSE
25	8	354.171	354.341	4666.17	4666.34	1319	11	and	4.2179	FALSE
25	8	354.341	354.461	4666.34	4666.46	1319	12	in	4.934014	FALSE
25	8	354.461	354.531	4666.46	4666.53	1319	13	the	3.006853	FALSE
25	8	354.531	354.951	4666.53	4666.95	1319	14	still	11.697656	FALSE
25	8	354.951	355.531	4666.95	4667.53	1319	15	trembling	12.026816	FALSE
25	8	355.531	356.411	4667.53	4668.41	1319	16	water	9.601309	FALSE
25	8	356.411	356.531	4668.41	4668.53	1319	17	I	3.8481	FALSE
25	8	356.531	356.711	4668.53	4668.71	1319	18	could	3.850968	FALSE
25	8	356.711	356.941	4668.71	4668.94	1319	19	see	3.748636	FALSE
25	8	356.941	357.031	4668.94	4669.03	1319	20	the	1.926073	FALSE
25	8	357.031	357.661	4669.03	4669.66	1319	21	sunlight	12.484241	FALSE
25	8	357.661	358.064	4669.66	4670.06	1319	22	shimmer	8.459579	FALSE
25	8	359.041	359.136	4671.04	4671.14	1320	1	I	0	FALSE
25	8	359.136	359.186	4671.14	4671.19	1320	2	am	9.161641	FALSE
25	8	359.186	359.726	4671.19	4671.73	1320	3	thirsty	15.536256	FALSE
25	8	359.726	359.856	4671.73	4671.86	1320	4	for	2.752215	FALSE
25	8	359.856	360.126	4671.86	4672.13	1320	5	this	7.981762	FALSE
25	8	360.126	360.561	4672.13	4672.56	1320	6	water	4.284615	FALSE
25	8	360.75	360.925	4672.75	4672.93	1320	7	said	15.719997	FALSE
25	8	360.925	361.035	4672.93	4673.03	1320	8	the	2.290954	FALSE
25	8	361.035	361.235	4673.03	4673.23	1320	9	little	9.818494	FALSE
25	8	361.235	361.67	4673.23	4673.67	1320	10	prince	7.466477	FALSE
25	8	362.189	362.324	4674.19	4674.32	1321	1	Give	0	FALSE
25	8	362.324	362.454	4674.32	4674.45	1321	2	me	8.000547	FALSE
25	8	362.454	362.714	4674.45	4674.71	1321	3	some	4.962127	FALSE
25	8	362.714	362.814	4674.71	4674.81	1321	4	to	8.927186	FALSE
25	8	362.814	363.259	4674.81	4675.26	1321	5	drink	3.537096	FALSE
25	8	364.221	364.406	4676.22	4676.41	1322	1	And	0	FALSE
25	8	364.406	364.506	4676.41	4676.51	1322	2	I	5.950992	FALSE
25	8	364.506	364.866	4676.51	4676.87	1322	3	knew	7.575913	FALSE
25	8	364.866	365.256	4676.87	4677.26	1322	4	then	7.053545	FALSE
25	8	365.256	365.496	4677.26	4677.5	1322	5	what	4.286522	FALSE
25	8	365.496	365.606	4677.5	4677.61	1322	6	he	5.892298	FALSE
25	8	365.606	365.656	4677.61	4677.66	1322	7	had	4.065642	FALSE
25	8	365.656	365.796	4677.66	4677.8	1322	8	been	4.501252	FALSE
25	8	365.796	366.136	4677.8	4678.14	1322	9	looking	7.195934	FALSE
25	8	366.136	366.441	4678.14	4678.44	1322	10	for	0.193548	FALSE
25	8	367.134	367.509	4679.13	4679.51	1323	1	I	0	FALSE
25	8	367.509	367.919	4679.51	4679.92	1323	2	raised	13.229011	FALSE
25	8	367.919	368.009	4679.92	4680.01	1323	3	the	3.201061	FALSE
25	8	368.009	368.399	4680.01	4680.4	1323	4	bucket	14.582961	FALSE
25	8	368.399	368.559	4680.4	4680.56	1323	5	to	4.192171	FALSE
25	8	368.559	368.709	4680.56	4680.71	1323	6	his	7.812684	FALSE
25	8	368.709	369.193	4680.71	4681.19	1323	7	lips	7.178766	FALSE
25	8	369.537	369.632	4681.54	4681.63	1324	1	He	0	FALSE
25	8	369.632	370.312	4681.63	4682.31	1324	2	drank	15.219411	FALSE
25	8	370.312	370.532	4682.31	4682.53	1324	3	his	4.805096	FALSE
25	8	370.532	370.982	4682.53	4682.98	1324	4	eyes	12.002093	FALSE
25	8	370.982	371.661	4682.98	4683.66	1324	5	closed	4.431412	FALSE
25	8	372.015	372.36	4684.02	4684.36	1325	1	It	0	FALSE
25	8	372.36	372.59	4684.36	4684.59	1325	2	was	5.304798	FALSE
25	8	372.59	372.71	4684.59	4684.71	1325	3	as	7.60307	FALSE
25	8	372.71	373.12	4684.71	4685.12	1325	4	sweet	12.98275	FALSE
25	8	373.12	373.25	4685.12	4685.25	1325	5	as	0.621055	FALSE
25	8	373.25	373.47	4685.25	4685.47	1325	6	some	9.919234	FALSE
25	8	373.47	374.02	4685.47	4686.02	1325	7	special	13.928956	FALSE
25	8	374.02	374.72	4686.02	4686.72	1325	8	festival	13.752502	FALSE
25	8	374.72	375.134	4686.72	4687.13	1325	9	treat	11.340326	FALSE
25	8	376.007	376.322	4688.01	4688.32	1326	1	This	0	FALSE
25	8	376.322	376.752	4688.32	4688.75	1326	2	water	12.610987	FALSE
25	8	376.752	376.882	4688.75	4688.88	1326	3	was	4.945842	FALSE
25	8	376.882	377.382	4688.88	4689.38	1326	4	something	12.481241	FALSE
25	8	377.382	377.722	4689.38	4689.72	1326	5	very	6.031079	FALSE
25	8	377.722	378.322	4689.72	4690.32	1326	6	different	4.220741	FALSE
25	8	378.322	378.602	4690.32	4690.6	1326	7	from	2.262919	FALSE
25	8	378.602	379.242	4690.6	4691.24	1326	8	ordinary	6.742204	FALSE
25	8	379.242	379.806	4691.24	4691.81	1326	9	nour	13.525966	FALSE
25	8	380.3	380.425	4692.3	4692.43	1327	1	It	0	FALSE
25	8	380.425	380.635	4692.43	4692.64	1327	2	was	5.304798	FALSE
25	8	380.635	380.935	4692.64	4692.94	1327	3	born	11.358477	FALSE
25	8	380.935	381.105	4692.94	4693.1	1327	4	of	2.541149	FALSE
25	8	381.105	381.185	4693.1	4693.19	1327	5	the	2.959564	FALSE
25	8	381.185	381.545	4693.19	4693.55	1327	6	walk	16.260938	FALSE
25	8	381.545	381.785	4693.55	4693.78	1327	7	under	11.418988	FALSE
25	8	381.785	381.865	4693.78	4693.86	1327	8	the	1.133023	FALSE
25	8	381.865	382.53	4693.86	4694.53	1327	9	stars	5.196362	FALSE
25	8	382.799	382.914	4694.8	4694.91	1327	10	of	4.863752	FALSE
25	8	382.914	383.014	4694.91	4695.01	1327	11	the	2.11155	FALSE
25	8	383.014	383.344	4695.01	4695.34	1327	12	song	11.79898	FALSE
25	8	383.344	383.444	4695.34	4695.44	1327	13	of	3.727432	FALSE
25	8	383.444	383.554	4695.44	4695.55	1327	14	the	2.049588	FALSE
25	8	383.554	384.014	4695.55	4696.01	1327	15	pul	14.893249	FALSE
25	8	384.368	384.483	4696.37	4696.48	1327	17	of	4.235551	FALSE
25	8	384.483	384.623	4696.48	4696.62	1327	18	the	1.553447	FALSE
25	8	384.623	384.973	4696.62	4696.97	1327	19	effort	16.134647	FALSE
25	8	384.973	385.053	4696.97	4697.05	1327	20	of	4.858667	FALSE
25	8	385.053	385.263	4697.05	4697.26	1327	21	my	6.732013	FALSE
25	8	385.263	385.787	4697.26	4697.79	1327	22	arms	11.403151	FALSE
25	8	386.331	386.466	4698.33	4698.47	1328	1	It	0	FALSE
25	8	386.466	386.686	4698.47	4698.69	1328	2	was	5.304798	FALSE
25	8	386.686	386.996	4698.69	4699	1328	3	good	8.23448	FALSE
25	8	386.996	387.086	4699	4699.09	1328	4	for	3.625557	FALSE
25	8	387.086	387.186	4699.09	4699.19	1328	5	the	2.983812	FALSE
25	8	387.186	387.886	4699.19	4699.89	1328	6	heart	10.314606	FALSE
25	8	387.886	388.076	4699.89	4700.08	1328	7	like	9.617634	FALSE
25	8	388.076	388.116	4700.08	4700.12	1328	8	a	4.296721	FALSE
25	8	388.116	388.734	4700.12	4700.73	1328	9	present	11.80553	FALSE
25	8	389.548	389.913	4701.55	4701.91	1329	1	When	0	FALSE
25	8	389.913	390.033	4701.91	4702.03	1329	2	I	5.424688	FALSE
25	8	390.033	390.223	4702.03	4702.22	1329	3	was	2.784936	FALSE
25	8	390.223	390.283	4702.22	4702.28	1329	4	a	3.451856	FALSE
25	8	390.283	390.593	4702.28	4702.59	1329	5	little	3.639918	FALSE
25	8	390.593	391.052	4702.59	4703.05	1329	6	boy	3.218883	FALSE
25	8	391.481	391.576	4703.48	4703.58	1329	7	the	7.038554	FALSE
25	8	391.576	391.936	4703.58	4703.94	1329	8	lights	10.61148	FALSE
25	8	391.936	392.046	4703.94	4704.05	1329	9	of	5.297537	FALSE
25	8	392.046	392.126	4704.05	4704.13	1329	10	the	1.384279	FALSE
25	8	392.126	392.746	4704.13	4704.75	1329	11	Christmas	9.190943	FALSE
25	8	392.746	392.986	4704.75	4704.99	1329	12	tree	2.1147	FALSE
25	8	392.986	393.236	4704.99	4705.24	1329	13	the	11.858911	FALSE
25	8	393.236	393.806	4705.24	4705.81	1329	14	music	8.439838	FALSE
25	8	393.806	393.876	4705.81	4705.88	1329	15	of	4.426753	FALSE
25	8	393.876	394.006	4705.88	4706.01	1329	16	the	1.732024	FALSE
25	8	394.006	394.446	4706.01	4706.45	1329	17	Midnight	14.635583	FALSE
25	8	394.446	395.226	4706.45	4707.23	1329	18	Mass	9.376421	FALSE
25	8	395.226	395.316	4707.23	4707.32	1329	19	the	10.013401	FALSE
25	8	395.316	396.016	4707.32	4708.02	1329	20	tender	13.661545	FALSE
25	8	396.016	396.106	4708.02	4708.11	1329	22	in	7.278101	FALSE
25	8	396.106	396.216	4708.11	4708.22	1329	23	the	1.537379	FALSE
25	8	396.216	396.824	4708.22	4708.82	1329	24	smiles	11.239255	FALSE
25	8	397.128	397.683	4709.13	4709.68	1329	25	produced	12.812222	FALSE
25	8	397.683	397.773	4709.68	4709.77	1329	26	in	4.233637	FALSE
25	8	397.773	397.843	4709.77	4709.84	1329	27	a	5.619662	FALSE
25	8	397.843	398.333	4709.84	4710.33	1329	28	similar	12.414521	FALSE
25	8	398.333	398.703	4710.33	4710.7	1329	29	way	0.808702	FALSE
25	8	399.042	399.157	4711.04	4711.16	1329	30	the	4.058395	FALSE
25	8	399.157	399.797	4711.16	4711.8	1329	31	rad	12.18133	FALSE
25	8	399.797	399.887	4711.8	4711.89	1329	33	of	0.619648	FALSE
25	8	399.887	399.977	4711.89	4711.98	1329	34	the	1.150349	FALSE
25	8	399.977	400.337	4711.98	4712.34	1329	35	gift	12.554131	FALSE
25	8	400.337	400.497	4712.34	4712.5	1329	36	that	4.634046	FALSE
25	8	400.497	400.597	4712.5	4712.6	1329	37	I	4.050632	FALSE
25	8	400.597	401.231	4712.6	4713.23	1329	38	received	3.452733	FALSE
25	8	402.453	402.608	4714.45	4714.61	1330	1	The	0	FALSE
25	8	402.608	402.818	4714.61	4714.82	1330	2	men	11.289109	FALSE
25	8	402.818	402.998	4714.82	4715	1330	3	where	13.400546	FALSE
25	8	402.998	403.268	4715	4715.27	1330	4	you	6.348254	FALSE
25	8	403.268	403.593	4715.27	4715.59	1330	5	live	5.707692	FALSE
25	8	403.908	404.113	4715.91	4716.11	1330	6	said	9.198126	FALSE
25	8	404.113	404.203	4716.11	4716.2	1330	7	the	4.247701	FALSE
25	8	404.203	404.473	4716.2	4716.47	1330	8	little	11.53858	FALSE
25	8	404.473	404.927	4716.47	4716.93	1330	9	prince	11.408542	FALSE
25	8	405.376	405.571	4717.38	4717.57	1330	10	grow	14.481578	FALSE
25	8	405.571	406.001	4717.57	4718	1330	11	five	13.944873	FALSE
25	8	406.001	406.651	4718	4718.65	1330	12	thousand	8.23389	FALSE
25	8	406.651	407.131	4718.65	4719.13	1330	13	roses	8.998208	FALSE
25	8	407.131	407.211	4719.13	4719.21	1330	14	in	4.220876	FALSE
25	8	407.211	407.261	4719.21	4719.26	1330	15	a	2.466916	FALSE
25	8	407.261	407.821	4719.26	4719.82	1330	16	single	4.979476	FALSE
25	8	407.821	408.361	4719.82	4720.36	1330	17	garden	10.686185	FALSE
25	8	408.859	409.004	4720.86	4721	1331	1	And	0	FALSE
25	8	409.004	409.114	4721	4721.11	1331	2	they	7.435029	FALSE
25	8	409.114	409.344	4721.11	4721.34	1331	3	do	6.209282	FALSE
25	8	409.344	409.394	4721.34	4721.39	1331	4	not	2.048517	FALSE
25	8	409.394	409.784	4721.39	4721.78	1331	5	find	8.854686	FALSE
25	8	409.784	409.914	4721.78	4721.91	1331	6	what	7.346678	FALSE
