,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,new-disc-stack-lc,new-disc-stack-lc-rev,new-disc-stack-bu,new-disc-stack-bu-rev,new-disc-pred-td,new-disc-pred-td-rev,new-disc-changed-lc,new-disc-changed-lc-rev,new-disc-changed-bu,new-disc-changed-bu-rev,new-disc-changed-td,new-disc-changed-td-rev,new-disc-old-lc,new-disc-old-rev,new-disc-old-td,new-disc-old-bu,new-disc-filler-gap,new-disc-filler-gap-only-filler,new-disc-filler-gap-only-gap,new-disc-filler-gap-only-rule-1,new-disc-filler-gap-only-rule-2,new-disc-filler-gap-only-rule-3,new-disc-filler-gap-only-rule-4,new-disc-filler-gap-only-rule-5,new-disc-filler-gap-only-rule-6,new-disc-filler-gap-only-rule-7,new-proj-stack-lc,new-proj-stack-lc-rev,new-proj-stack-bu,new-proj-stack-bu-rev,new-proj-pred-td,new-proj-pred-td-rev,new-proj-changed-lc,new-proj-changed-lc-rev,new-proj-changed-bu,new-proj-changed-bu-rev,new-proj-changed-td,new-proj-changed-td-rev,new-proj-old-lc,new-proj-old-rev,new-proj-old-td,new-proj-old-bu,new-proj-filler-gap,new-proj-filler-gap-only-filler,new-proj-filler-gap-only-gap,new-proj-filler-gap-only-rule-1,new-proj-filler-gap-only-rule-2,new-proj-filler-gap-only-rule-3,new-proj-filler-gap-only-rule-4,new-proj-filler-gap-only-rule-5,new-proj-filler-gap-only-rule-6,new-proj-filler-gap-only-rule-7
1741,一,一,561.03,561.16,11.4288871621941,NUM,1,1,2,2,256,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1742,句,句,561.16,561.38,6.844107028103038,NUM,1,4,2,3,256,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1743,一直,一直,562.23,562.49,7.691305162811901,ADV,1,2,3,3,257,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1744,朝,朝,562.49,562.67,5.7760566235262205,ADP,1,5,2,3,257,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1745,前,前,562.67,562.92,8.716430860586504,ADV,1,4,2,3,257,1,1,1,1,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1746,走,走,562.92,563.16,7.984938939130278,VERB,1,1,2,2,257,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1747,也,也,563.65,563.79,10.523259496272392,ADV,1,2,5,3,258,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1748,不会,不会,563.79,564.16,0.5971867894140341,VERB,1,3,2,3,258,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1749,走,走,564.16,564.35,7.984938939130278,VERB,1,3,2,3,258,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1750,出,出,564.35,564.5,9.616849668063612,VERB,1,4,1,2,258,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1751,多,多,564.5,564.69,9.815063523678072,ADV,1,1,3,2,258,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1752,远,远,564.69,564.95,7.558702954189276,ADV,1,3,2,3,258,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1753,我,我,0.04,0.14,10.534098233242508,PRON,2,2,13,3,259,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1754,还,还,0.14,0.29,9.872623675554896,ADV,2,3,2,3,259,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1755,了解,了解,0.29,0.61,7.834297682440395,VERB,2,3,2,3,259,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1756,到,到,0.61,0.81,10.517727203780378,VERB,2,3,1,2,259,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1757,另,另,1.04,1.21,8.413233250051734,DET,2,1,2,2,259,2,2,4,4,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
1758,一,一,1.21,1.37,11.4288871621941,NUM,2,4,1,2,259,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1759,件,件,1.37,1.52,7.87885346335098,NUM,2,2,1,2,259,2,2,4,4,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1760,重要,重要,1.52,1.78,9.375252256072963,ADJ,2,2,4,3,259,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1761,的,的,1.78,1.87,13.549001743000456,PART,2,4,2,3,259,1,1,4,4,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1762,事儿,事,1.87,2.12,8.539650918264964,NOUN,2,1,2,2,259,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1763,就是,就是,2.8,3.02,9.456678438683554,ADV,2,2,4,3,260,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1764,他,他,3.02,3.16,10.667244187208931,PRON,2,3,2,3,260,2,2,2,2,1,1,2,2,1,1,8,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,8,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0
1765,老家,老家,3.16,3.48,3.920407754962539,NOUN,2,7,2,3,260,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1766,所在,所在,3.48,3.8,6.307460715436808,VERB,2,2,3,3,260,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1767,的,的,3.8,3.9,13.549001743000456,PART,2,2,3,3,260,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0
1768,那个,那个,3.9,4.1,6.885195714825567,DET,2,1,2,2,260,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1769,星球,星球,4.1,4.52,2.7995348912243885,NOUN,2,3,2,3,260,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1770,比,比,4.8,4.91,8.60159261021106,ADP,2,1,3,2,260,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1771,一,一,4.91,4.97,11.4288871621941,NUM,2,3,1,2,260,3,3,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1772,座,座,4.97,5.11,5.856297531867491,NUM,2,3,1,2,260,2,2,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1773,房子,房子,5.11,5.46,5.962957042059839,NOUN,2,2,3,3,260,1,1,3,3,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1774,大,大,5.46,5.65,10.223760246520028,VERB,2,2,4,3,260,2,2,4,4,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
1775,不,不,5.65,5.76,10.967124178394917,ADV,2,3,1,2,260,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1776,了,了,5.76,5.86,11.717088826693631,VERB,2,2,2,2,260,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1777,多少,多少,5.86,6.22,7.182031391767054,NUM,2,1,2,2,260,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1778,这,这,7.07,7.22,11.129278789292488,PRON,2,2,10,3,261,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1779,倒,倒,7.22,7.35,5.447090757494045,VERB,2,3,2,3,261,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1780,并,并,7.35,7.51,9.959021024650852,ADV,2,3,2,3,261,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1781,没有,没有,7.51,7.75,9.863041372805316,ADV,2,2,2,2,261,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1782,使,使,7.75,7.91,9.423635910402565,VERB,2,2,1,2,261,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1783,我,我,7.91,7.99,10.534098233242508,PRON,2,2,1,2,261,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1784,感到,感到,7.99,8.24,7.502074449421917,VERB,2,2,2,2,261,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1785,太,太,8.24,8.41,7.304113040825763,ADV,2,3,1,2,261,1,1,6,6,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1786,奇怪,奇怪,8.41,8.82,5.942185013216718,VERB,2,4,2,3,261,1,1,1,1,0,0,7,7,7,7,7,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7,7,7,7,7,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1787,我,我,9.5,9.64,10.534098233242508,PRON,2,2,10,3,262,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1788,知道,知道,9.64,9.96,8.537073854883202,VERB,2,3,2,3,262,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1789,除,除,10.32,10.48,7.269087361596196,ADP,2,2,1,2,262,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1790,地球,地球,10.48,10.94,5.987290849336268,NOUN,2,5,1,2,262,2,2,3,3,1,1,2,2,1,1,9,9,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,9,9,1,1,7,0,0,0,0,0,0,0,0,0,0,0
1791,木星,木星,10.94,11.33,0.3646431135879092,PROPN,2,3,1,2,262,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1792,火星,火星,11.33,11.75,3.0598331989605145,NOUN,2,1,1,1,262,2,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1793,金星,金星,11.75,12.15,1.7177540559175593,NOUN,2,1,1,1,262,2,2,3,3,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1794,这,这,12.15,12.49,11.129278789292488,DET,2,1,2,2,262,2,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1795,几,几,12.49,12.62,8.961715537777929,NUM,2,3,1,2,262,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1796,个,个,12.62,12.73,10.347959152135804,NUM,2,2,1,2,262,2,2,3,3,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
1797,有,有,12.73,12.89,11.141756531663797,VERB,2,2,4,3,262,3,3,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1798,名称,名称,12.89,13.25,6.8648822241416765,NOUN,2,4,1,2,262,2,2,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1799,的,的,13.25,13.32,13.549001743000456,PART,2,2,3,3,262,2,2,3,3,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1800,大,大,13.32,13.48,10.223760246520028,ADJ,2,1,2,2,262,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1801,行星,行星,13.48,13.81,3.0916331879311945,NOUN,2,3,2,3,262,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1802,以外,以外,13.81,14.15,6.907589265202612,PART,2,2,7,3,262,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1803,还,还,14.67,14.8,9.872623675554896,ADV,2,1,2,2,263,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1804,有,有,14.8,14.92,11.141756531663797,VERB,2,3,2,3,263,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1805,成百,成百,14.92,15.31,1.904343829975201,NUM,2,2,1,2,263,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
1806,个,个,15.31,15.4,10.347959152135804,NUM,2,3,1,2,263,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1807,别的,别的,15.4,15.69,-1.4354846053106622,DET,2,2,3,3,263,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1808,星球,星球,15.69,16.15,2.7995348912243885,NOUN,2,3,2,3,263,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1809,它们,它们,16.71,16.97,8.179734148061376,PRON,2,2,10,3,264,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1810,有的,有的,16.97,17.2,1.044156102872051,PRON,2,3,2,3,264,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1811,小,小,17.2,17.39,8.572982991353514,VERB,2,3,2,3,264,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1812,得,得,17.39,17.49,8.835887911676375,PART,2,3,1,2,264,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1813,很,很,17.49,17.79,9.553131814577668,ADV,2,1,1,1,264,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1814,就,就,18.31,18.45,10.143313771089671,ADV,2,2,3,3,265,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
1815,是,是,18.45,18.55,11.813576063887458,VERB,2,4,2,3,265,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1816,用,用,18.55,18.7,9.219764623880025,ADP,2,2,3,3,265,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1817,望远镜,望远镜,18.7,19.25,3.758428837386141,NOUN,2,3,1,2,265,1,1,1,1,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1818,也,也,19.47,19.57,10.523259496272392,ADV,2,2,3,3,265,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1819,很,很,19.57,19.76,9.553131814577668,ADV,2,3,2,3,265,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1820,难,难,19.76,19.93,7.488685156421043,ADV,2,3,2,3,265,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1821,看见,看见,19.93,20.39,6.810626346248946,VERB,2,3,2,3,265,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1822,当,当,21.5,21.63,8.529402948041533,VERB,2,2,10,3,266,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1823,一,一,21.63,21.76,11.4288871621941,NUM,2,3,1,2,266,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
1824,个,个,21.76,21.93,10.347959152135804,NUM,2,4,1,2,266,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1825,天文,天文,21.93,22.13,4.200849422867372,NOUN,2,2,3,3,266,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1826,学者,学者,22.13,22.57,7.405648842956216,NOUN,2,2,1,2,266,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
1827,发现,发现,22.77,23.02,8.285875321205555,VERB,2,1,3,2,266,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1828,了,了,23.02,23.11,11.717088826693631,PART,2,3,1,2,266,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1829,其中,其中,23.11,23.39,8.864106161961422,NOUN,2,1,2,2,266,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1830,一个,一个,23.39,23.59,10.48507118501734,NOUN,2,3,2,3,266,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1831,星星,星星,23.59,24.03,3.4861510875423187,NOUN,2,3,2,3,266,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1832,他,他,24.51,24.62,10.667244187208931,PRON,2,2,7,3,267,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1833,就,就,24.62,24.72,10.143313771089671,ADV,2,4,2,3,267,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
