word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,surprisal
我,我,286.7,286.81,10.534098233242508,PRON,7,2,3,3,1935,1.511751507762095
来,来,286.81,286.98,10.289595344182525,PART,7,2,1,2,1935,1.875880952807846
说,说,286.98,287.16,10.280013362803595,VERB,7,2,5,3,1935,2.124468873644375
一点儿,一点,287.16,287.56,8.058717104017786,ADV,7,3,2,3,1936,8.187938231998075
用,用,287.56,287.73,9.219764623880025,VERB,7,2,3,3,1936,2.249028435705436
也,也,287.73,287.89,10.523259496272392,PART,7,3,2,3,1936,2.3886827404455557
没有,没有,287.89,288.19,9.863041372805316,VERB,7,2,4,3,1936,4.172588187477944
我,我,289.08,289.2,10.534098233242508,PRON,7,3,2,3,1937,1.6865386857575142
对,对,289.2,289.29,10.687452473351607,ADP,7,3,1,2,1937,2.5168885431125303
麦田,麦田,289.29,289.71,-0.0151136378100481,PROPN,7,2,3,3,1937,9.156908466118
无动于衷,无动于衷,289.71,290.57,3.136015819001047,VERB,7,2,4,3,1937,14.594437338320617
而,而,291.16,291.38,10.27516458528855,PART,7,3,2,3,1938,3.1673016101665907
这,这,291.38,291.69,11.129278789292488,PRON,7,2,2,2,1938,2.1329540739711463
真,真,292.01,292.24,7.317612726628162,ADV,7,3,2,3,1939,2.376250243337936
使,使,292.24,292.45,9.423635910402565,VERB,7,2,1,2,1939,3.987432684869303
人,人,292.45,292.64,10.91693258096741,NOUN,7,2,2,2,1939,2.394000742004421
扫兴,扫兴,292.64,293.29,1.7387102481382395,NOUN,7,3,6,4,1939,6.844646599299011
但是,但是,294.09,294.41,8.966424308179176,ADV,7,3,2,3,1940,4.835291342942547
你,你,294.64,294.81,9.315711767574822,PRON,7,2,2,2,1941,1.8553372372179044
有,有,294.81,294.98,11.141756531663797,VERB,7,2,1,2,1941,1.870517065646444
着,着,294.98,295.09,9.759306279287683,PART,7,1,1,1,1941,3.662109148213636
金黄色,金黄色,295.09,295.71,-0.295714244149045,PROPN,7,4,2,3,1941,9.861519620664128
的,的,295.71,295.8,13.549001743000456,PART,7,1,2,2,1941,1.1122578396797431
头发,头发,295.8,296.21,4.782696932697112,NOUN,7,2,5,3,1941,6.279407253960673
那么,那么,296.76,297.19,8.17585939654776,ADV,7,3,2,3,1942,5.311313357586304
一旦,一旦,297.44,297.73,6.465301444982881,SCONJ,7,3,2,3,1943,5.902801811359245
你,你,297.73,297.88,9.315711767574822,PRON,7,3,2,3,1943,2.2077496892167514
驯服,驯服,297.88,298.28,1.9744976059072257,VERB,7,2,1,2,1943,8.657642489991503
了,了,298.28,298.37,11.717088826693631,PART,7,1,1,1,1943,1.4699967320585163
我,我,298.37,298.67,10.534098233242508,PRON,7,2,5,3,1943,1.9858739562326184
这,这,299.02,299.2,11.129278789292488,PRON,7,2,2,2,1944,1.9479428615813617
就,就,299.2,299.35,10.143313771089671,ADV,7,3,2,3,1944,1.6998014253877622
会,会,299.35,299.51,10.067107867785882,VERB,7,2,1,2,1944,3.48521662062778
十分,十分,299.51,299.86,8.082976077518726,ADV,7,3,2,3,1944,5.523872762308661
美妙,美妙,299.86,300.37,4.114000119880542,VERB,7,2,6,3,1944,7.626527120331316
麦子,麦子,300.97,301.46,1.6597507263076894,PROPN,7,3,2,3,1945,6.90167868048138
是,是,301.66,301.85,11.813576063887458,VERB,7,2,1,2,1946,1.528116173972032
金黄色,金黄色,301.85,302.56,-0.295714244149045,PROPN,7,3,2,3,1946,9.131587027040082
的,的,302.56,302.75,13.549001743000456,PART,7,1,4,2,1946,1.281486505113855
它,它,303.19,303.34,9.65190170170917,PRON,7,3,2,3,1947,2.858175138815452
就,就,303.34,303.46,10.143313771089671,ADV,7,3,2,3,1947,2.7208818049141605
会,会,303.46,303.62,10.067107867785882,VERB,7,2,1,2,1947,3.315001119286408
使,使,303.62,303.79,9.423635910402565,VERB,7,2,1,2,1947,3.8429983830343417
我,我,303.79,303.92,10.534098233242508,PRON,7,2,2,2,1947,1.1263289909696412
想起,想起,303.92,304.38,5.649864686664661,VERB,7,3,1,2,1947,6.26917810514717
你,你,304.38,304.6,9.315711767574822,PRON,7,2,8,3,1947,1.611897245740192
而且,而且,305.19,305.63,8.873094736359052,ADV,7,3,2,3,1948,6.239003668508566
我,我,305.92,306.05,10.534098233242508,PRON,7,2,2,2,1949,1.6865386857575142
甚至,甚至,306.05,306.35,8.111189038049279,ADV,7,3,2,3,1949,6.481521368238564
会,会,306.35,306.49,10.067107867785882,VERB,7,2,1,2,1949,3.688394224567927
喜欢,喜欢,306.49,306.86,6.993154690787038,VERB,7,2,1,2,1949,6.320580242698385
那,那,306.86,306.96,8.880679246981725,DET,7,4,2,3,1949,2.725636147577942
风,风,306.96,307.26,6.379440948739116,NOUN,7,2,3,3,1949,3.194658181440862
吹,吹,307.26,307.51,3.318250460841229,VERB,7,2,1,2,1949,2.3885023291846936
麦浪,麦浪,307.51,307.83,-3.473768074496991,PROPN,7,4,2,3,1949,7.527387922708364
的,的,307.83,308.05,13.549001743000456,PART,7,1,2,2,1949,1.1972569887820963
声音,声音,308.05,308.51,6.216314641448963,NOUN,7,2,9,3,1949,6.417260538377665
狐狸,狐狸,309.74,310.25,2.6650731082470696,VERB,7,6,2,3,1950,8.26090769676219
沉默不语,沉默,310.37,311.16,4.903450893949641,NOUN,7,2,1,2,1950,12.615550788637176
久久,久久,311.79,312.09,1.9074662769400257,NOUN,7,2,4,3,1951,7.238406094901057
地,地,312.09,312.19,10.18742007921881,PART,7,1,2,2,1951,3.732710813918781
看,看,312.19,312.4,9.55394241671565,VERB,7,2,1,2,1951,2.862343536704897
着,着,312.4,312.49,9.759306279287683,PART,7,1,1,1,1951,3.34630116829185
小王子,小王子,312.49,313.06,-0.807436326962073,NOUN,7,2,5,3,1951,9.21941668046923
请,请,313.82,314.06,7.182965145826051,VERB,7,5,1,2,1952,3.1130030087187417
你,你,314.06,314.43,9.315711767574822,PRON,7,2,2,2,1952,1.780139933464657
驯服,驯服,314.66,315.17,1.9744976059072257,VERB,7,3,1,2,1952,9.240169181508115
我,我,315.17,315.33,10.534098233242508,PRON,7,2,6,3,1952,1.692156796687265
吧,吧,315.33,315.54,6.177194870782348,PART,7,1,2,2,1952,2.5119150745714136
它,它,316.34,316.46,9.65190170170917,PRON,7,2,2,2,1953,2.858175138815452
说,说,316.46,316.68,10.280013362803595,VERB,7,2,3,3,1953,2.924332061859536
我,我,317.6,317.78,10.534098233242508,PRON,7,5,2,3,1954,1.6865386857575142
是,是,317.78,317.98,11.813576063887458,VERB,7,2,1,2,1954,1.878177173075064
很,很,317.98,318.17,9.553131814577668,ADV,7,3,2,3,1954,1.9415721181947976
愿意,愿意,318.17,318.45,6.767256815441842,VERB,7,2,5,3,1954,7.560636203725476
的,的,318.45,318.63,13.549001743000456,PART,7,1,2,2,1954,0.4921965105141
小王子,小王子,319.17,319.63,-0.807436326962073,NOUN,7,3,2,3,1955,9.25066185882096
回答,回答,319.63,319.89,6.903608693768208,VERB,7,2,1,2,1955,7.404193331850653
道,道,319.89,320.09,7.746548361771867,VERB,7,1,4,2,1955,3.799688688612252
可,可,320.74,320.94,9.183302315982594,VERB,7,3,2,3,1956,2.490301015859763
我,我,320.94,321.07,10.534098233242508,PRON,7,4,2,3,1956,2.76622168086914
的,的,321.07,321.16,13.549001743000456,PART,7,1,2,2,1956,1.4130862508647095
时间,时间,321.16,321.46,8.816008211985327,NOUN,7,2,3,3,1956,6.113011721276765
不,不,321.46,321.57,10.967124178394917,ADV,7,3,2,3,1956,1.5917106591004215
多,多,321.57,321.77,9.815063523678072,VERB,7,2,1,2,1956,2.3892776486108884
了,了,321.77,321.95,11.717088826693631,PART,7,1,4,2,1956,2.5427644697819294
我,我,322.5,322.6,10.534098233242508,PRON,7,3,2,3,1957,1.6865386857575142
还,还,322.6,322.76,9.872623675554896,ADV,7,3,2,3,1957,2.1263378692008845
要,要,322.76,322.87,10.12225671012577,VERB,7,2,1,2,1957,2.916245733569567
去,去,322.87,322.99,8.632603636927483,VERB,7,2,1,2,1957,2.3944743639983184
寻找,寻找,322.99,323.3,6.622978315944011,VERB,7,2,1,2,1957,6.448364353855462
朋友,朋友,323.3,323.71,7.320384000366549,NOUN,7,2,7,3,1957,6.313159488654499
还,还,324.26,324.41,9.872623675554896,ADV,7,4,2,3,1958,1.9898937604051148
有,有,324.41,324.51,11.141756531663797,VERB,7,2,1,2,1958,1.6935634664486023
许多,许多,324.51,324.84,8.680062609485717,NUM,7,4,2,3,1958,6.0054167434097305
事物,事物,324.84,325.17,7.307353879401646,NOUN,7,2,3,3,1958,6.7351206194652224
要,要,325.17,325.25,10.12225671012577,VERB,7,3,1,2,1958,3.0727155629822915
了解,了解,325.25,325.73,7.834297682440395,VERB,7,1,7,2,1958,5.782342799769927
只有,只有,326.53,326.84,8.511887742377954,ADV,7,4,2,3,1959,5.043656631573163
被,被,326.84,326.99,9.124761786232591,X,7,6,1,2,1959,2.9826880450021127
驯服,驯服,326.99,327.41,1.9744976059072257,VERB,7,2,1,2,1959,7.600897125658905
了,了,327.41,327.5,11.717088826693631,PART,7,1,4,2,1959,2.4165920655625843
的,的,327.5,327.6,13.549001743000456,PART,7,1,2,2,1959,1.2390799200218916
事物,事物,327.6,327.99,7.307353879401646,NOUN,7,2,3,3,1959,8.778256245141302
才,才,328.18,328.42,8.24532934849145,ADV,7,3,2,3,1960,3.2398535542414733
会,会,328.42,328.55,10.067107867785882,VERB,7,2,1,2,1960,2.935614896433668
被,被,328.55,328.69,9.124761786232591,X,7,2,1,2,1960,2.92837522405668
了解,了解,328.69,329.31,7.834297682440395,VERB,7,2,7,3,1960,6.224040026589745
狐狸,狐狸,329.93,330.25,2.6650731082470696,VERB,7,2,2,2,1961,8.26090769676219
说,说,330.25,330.56,10.280013362803595,VERB,7,2,3,3,1961,2.9353072440979533
人,人,331.55,331.75,10.91693258096741,NOUN,7,3,2,3,1962,2.9054480461535794
不,不,331.75,331.95,10.967124178394917,ADV,7,3,2,3,1962,2.224282123877592
会,会,331.95,332.12,10.067107867785882,VERB,7,2,1,2,1962,3.3326456295255102
再,再,332.12,332.29,8.405616059244041,ADV,7,3,2,3,1962,3.714486179075158
有,有,332.29,332.4,11.141756531663797,VERB,7,2,1,2,1962,2.377103333398178
时间,时间,332.4,332.89,8.816008211985327,NOUN,7,5,2,3,1962,5.827334453816709
去,去,332.89,333.11,8.632603636927483,VERB,7,2,1,2,1962,3.2853211673980542
了解,了解,333.11,333.43,7.834297682440395,VERB,7,2,1,2,1962,5.297554008901886
任何,任何,333.43,333.82,8.329900498976667,DET,7,3,2,3,1962,7.413747221108785
东西,东西,333.82,334.16,7.980025303465923,NOUN,7,2,6,3,1962,3.5391876803563225
的,的,334.16,334.29,13.549001743000456,PART,7,1,8,2,1962,1.7390422470538711
他们,他们,334.86,335.13,9.915474866735266,PRON,7,4,2,3,1963,5.413592520416245
总是,总是,335.13,335.41,-0.6088060321261943,ADV,7,3,2,3,1963,5.01449826154786
到,到,335.41,335.55,10.517727203780378,VERB,7,2,1,2,1963,2.625133251874893
商人,商人,335.55,335.88,5.7228037510256,NOUN,7,2,5,3,1963,5.319408801254437
那里,那里,335.88,336.23,7.1518451170901125,PRON,7,3,2,3,1963,4.342088313379732
去,去,336.37,336.52,8.632603636927483,VERB,7,2,1,2,1963,1.4353026037121206
购买,购买,336.52,336.81,6.790737075766841,VERB,7,2,1,2,1963,5.339463561266619
现成,现成,336.81,337.24,4.049835222236144,ADJ,7,4,2,3,1963,6.328734459464094
的,的,337.24,337.34,13.549001743000456,PART,7,1,2,2,1963,0.857593018460339
东西,东西,337.34,337.72,7.980025303465923,NOUN,7,2,7,3,1963,4.749440015240234
因为,因为,338.2,338.45,9.073169679411498,ADP,7,3,1,2,1964,5.506008807693297
世界,世界,338.45,338.81,9.275735807108063,NOUN,7,5,2,3,1964,7.838087429393452
上,上,338.81,339.02,10.760238470227222,PART,7,1,2,2,1964,2.2653309237904766
还,还,339.21,339.4,9.872623675554896,ADV,7,2,2,2,1964,1.6082441194748245
没有,没有,339.4,339.62,9.863041372805316,VERB,7,2,1,2,1964,2.776135104092556
购买,购买,339.62,339.92,6.790737075766841,VERB,7,5,1,2,1964,7.838748701683495
朋友,朋友,339.92,340.29,7.320384000366549,NOUN,7,2,4,3,1964,4.428717800571072
的,的,340.29,340.37,13.549001743000456,PART,7,1,2,2,1964,1.556482332222929
商店,商店,340.37,340.8,5.71131073274366,NOUN,7,2,7,3,1964,6.529950082212853
所以,所以,341.26,341.65,8.67412975848208,ADV,7,2,2,2,1965,5.258840550543713
人,人,341.65,341.86,10.91693258096741,NOUN,7,2,2,2,1965,2.5546172145709187
也,也,342.03,342.2,10.523259496272392,ADV,7,3,2,3,1965,2.155706630013218
就,就,342.2,342.31,10.143313771089671,ADV,7,2,2,2,1965,2.498769935476412
没有,没有,342.31,342.69,9.863041372805316,VERB,7,2,1,2,1965,4.0610367524691355
朋友,朋友,342.69,343.12,7.320384000366549,NOUN,7,2,5,3,1965,4.934398370161059
如果,如果,343.84,344.09,9.005800567823767,SCONJ,7,5,2,3,1966,5.8386819656573525
你,你,344.09,344.24,9.315711767574822,PRON,7,3,2,3,1966,2.560404483699566
想,想,344.24,344.45,8.367560058756213,VERB,7,2,1,2,1966,2.0730495513040417
要,要,344.45,344.6,10.12225671012577,VERB,7,3,1,2,1966,2.872729309023298
一,一,344.6,344.7,11.4288871621941,NUM,7,3,1,2,1966,2.150824719974588
个,个,344.7,344.81,10.347959152135804,NUM,7,2,3,3,1966,2.3474834330538883
朋友,朋友,344.81,345.27,7.320384000366549,NOUN,7,2,8,3,1966,6.246058783899894
那,那,345.79,346.11,8.880679246981725,ADV,7,2,2,2,1967,2.5514112617533096
就,就,346.52,346.67,10.143313771089671,ADV,7,3,2,3,1967,2.3242258178632365
驯服,驯服,346.67,347.12,1.9744976059072257,VERB,7,2,1,2,1967,8.843754439574596
我,我,347.12,347.25,10.534098233242508,PRON,7,2,5,3,1967,1.878381135324917
吧,吧,347.25,347.46,6.177194870782348,PART,7,1,2,2,1967,1.929505459801758
那么,那么,348.26,349.06,8.17585939654776,ADV,7,4,2,3,1968,5.311313357586304
应当,应当,349.46,349.78,8.333067207622632,VERB,7,4,1,2,1968,5.9133923211155865
做,做,349.78,349.91,8.971218850033047,VERB,7,2,1,2,1968,3.062383299868362
些,些,349.91,350.03,8.317334188664633,NUM,7,3,2,3,1968,3.305104224840401
什么,什么,350.03,350.27,9.138085113257745,PRON,7,2,6,3,1968,6.801458416658834
呢,呢,350.27,350.44,8.01806027407455,PART,7,1,3,2,1968,3.291196920562609
小王子,小王子,350.97,351.43,-0.807436326962073,NOUN,7,3,2,3,1969,9.25066185882096
说,说,351.43,351.73,10.280013362803595,VERB,7,2,4,3,1969,3.566695030318205
应当,应当,352.24,352.8,8.333067207622632,VERB,7,4,1,2,1970,6.2457781369676235
非常,非常,352.8,353.21,7.984995128844476,ADV,7,2,2,2,1970,5.244628857854529
耐心,耐心,353.21,353.58,4.591922825902461,VERB,7,2,4,3,1970,6.219945203815817
狐狸,狐狸,354.43,354.74,2.6650731082470696,VERB,7,2,2,2,1971,8.26090769676219
回答,回答,354.74,355.0,6.903608693768208,NOUN,7,2,1,2,1971,6.764904939753016
道,道,355.0,355.23,7.746548361771867,NOUN,7,2,4,3,1971,4.010328037351754
开始,开始,355.69,356.25,8.836406633881014,VERB,7,5,3,4,1972,6.745457193236721
你,你,356.25,356.47,9.315711767574822,PRON,7,2,2,2,1972,2.370790845998929
就,就,356.47,356.61,10.143313771089671,ADV,7,3,2,3,1972,2.1045868060589514
这样,这样,356.61,356.85,9.279369482806482,VERB,7,2,2,2,1972,5.378803756328625
坐,坐,356.85,357.01,6.3428728968540975,VERB,7,2,1,2,1972,3.9868503699252096
在,在,357.01,357.13,11.76214703363635,ADP,7,2,1,2,1972,1.91138615358857
草丛,草丛,357.13,357.56,2.628285232633348,NOUN,7,3,2,3,1972,7.184275788795822
中,中,357.56,357.74,11.01019816111366,PART,7,1,6,2,1972,2.768273347603384
坐,坐,358.14,358.3,6.3428728968540975,VERB,7,3,1,2,1973,4.372305058387218
得,得,358.3,358.38,8.835887911676375,PART,7,1,1,1,1973,2.8663555280271176
离,离,358.38,358.53,6.798714666734545,ADP,7,3,1,2,1973,2.871995451166048
我,我,358.53,358.64,10.534098233242508,PRON,7,2,3,3,1973,2.7243534981422237
稍微,稍微,358.64,358.95,3.4700080143223984,ADV,7,2,2,2,1973,5.965390695385532
远,远,358.95,359.13,7.558702954189276,VERB,7,2,1,2,1973,0.916483434477714
些,些,359.13,359.41,8.317334188664633,NUM,7,2,7,3,1973,3.2414347529291003
我,我,359.95,360.1,10.534098233242508,PRON,7,3,2,3,1974,1.6865386857575142
用,用,360.1,360.23,9.219764623880025,ADP,7,3,1,2,1974,2.5791184602702626
眼角,眼角,360.23,360.55,2.307174545327853,NOUN,7,2,3,3,1974,7.386295694648144
瞅,瞅,360.55,360.76,-2.1803674602697964,VERB,7,2,1,2,1974,4.955263888992849
着,着,360.76,360.98,9.759306279287683,PART,7,1,1,1,1974,2.767129835639309
你,你,360.98,361.08,9.315711767574822,PRON,7,2,5,3,1974,2.035798878871357
你,你,361.42,361.52,9.315711767574822,PRON,7,3,1,2,1975,1.8553372372179044
什么,什么,361.52,361.8,9.138085113257745,PRON,7,1,2,2,1975,5.437139913775202
也,也,361.8,361.91,10.523259496272392,ADV,7,3,2,3,1975,2.498522605664842
不,不,361.91,361.99,10.967124178394917,ADV,7,2,2,2,1975,0.5629778008153765
要,要,361.99,362.12,10.12225671012577,VERB,7,3,1,2,1975,2.531532922574575
说,说,362.12,362.31,10.280013362803595,VERB,7,1,5,2,1975,2.265736634659394
话语,话语,362.82,363.43,4.580016467104551,NOUN,7,3,2,3,1976,6.123487250853489
是,是,363.59,363.82,11.813576063887458,VERB,7,2,1,2,1976,2.253712084021047
误会,误会,363.82,364.2,3.051308881442732,VERB,7,4,2,3,1976,7.02444680677506
的,的,364.2,364.3,13.549001743000456,PART,7,1,2,2,1976,2.4055844859362123
根源,根源,364.3,364.79,5.768992645186811,VERB,7,2,5,3,1976,8.905125855362176
但是,但是,365.4,365.76,8.966424308179176,ADV,7,3,2,3,1977,4.835291342942547
每,每,366.11,366.29,8.777702351625976,PRON,7,3,1,2,1978,3.0131978823823764
天,天,366.29,366.61,8.29407038988675,NOUN,7,2,4,3,1978,1.795937890090996
你,你,366.98,367.1,9.315711767574822,PRON,7,2,2,2,1979,1.8553372372179044
坐,坐,367.1,367.27,6.3428728968540975,VERB,7,2,1,2,1979,4.161759722983963
得,得,367.27,367.36,8.835887911676375,PART,7,1,1,1,1979,3.332636820645418
靠,靠,367.36,367.54,6.617199748768671,VERB,7,3,1,2,1979,3.098178999336726
我,我,367.54,367.69,10.534098233242508,PRON,7,2,3,3,1979,1.7300437571415426
更,更,367.69,367.99,9.312388708419483,ADV,7,2,2,2,1979,4.01924581708944
近,近,367.99,368.14,7.5049073952579155,VERB,7,2,1,2,1979,2.288702495270478
些,些,368.14,368.42,8.317334188664633,ADV,7,2,6,3,1979,4.2057632870086445
第二,第二,369.8,370.12,2.4071252722679697,NUM,7,3,1,2,1980,4.491791869056521
天,天,370.12,370.43,8.29407038988675,NOUN,7,2,3,3,1980,2.9470310133766744
小王子,小王子,370.8,371.43,-0.807436326962073,NOUN,7,2,2,2,1981,9.25066185882096
又,又,371.63,371.81,9.206756758496828,ADV,7,3,2,3,1981,3.7024909258332057
来,来,371.81,372.0,10.289595344182525,VERB,7,2,1,2,1981,2.6841488768218102
了,了,372.0,372.15,11.717088826693631,PART,7,1,4,2,1981,2.9233897724925173
最,最,372.83,373.04,8.982441783369733,ADV,7,6,2,3,1982,2.436507374797764
好,好,373.04,373.23,9.374807143197954,VERB,7,2,4,3,1982,2.623246173576712
还是,还是,373.4,373.7,8.436614606852991,CCONJ,7,1,1,1,1982,4.8403945521311735
在,在,373.7,373.88,11.76214703363635,VERB,7,3,1,2,1982,2.6081764878145792
原来,原来,373.88,374.2,6.984108728164245,NOUN,7,5,2,3,1982,6.22776844419648
的,的,374.2,374.29,13.549001743000456,PART,7,1,2,2,1982,0.823578544288272
那个,那个,374.29,374.51,6.885195714825567,DET,7,2,1,2,1982,5.406670672739162
时间,时间,374.51,374.81,8.816008211985327,NOUN,7,1,3,2,1982,6.10630867661226
来,来,374.81,374.97,10.289595344182525,PART,7,1,3,2,1982,2.592448780025909
狐狸,狐狸,375.55,375.84,2.6650731082470696,VERB,7,2,2,2,1983,8.26090769676219
说道,说道,375.84,376.18,5.742294603489565,VERB,7,2,5,3,1983,7.508984767054972
比如,比如,376.81,377.16,6.620121205378393,ADV,7,4,2,3,1984,6.059881786947759
说,说,377.16,377.47,10.280013362803595,VERB,7,2,1,2,1984,2.441196959855121
你,你,377.73,377.87,9.315711767574822,PRON,7,3,2,3,1985,1.8553372372179044
下午,下午,377.87,378.23,6.551256033893172,NOUN,7,2,2,2,1985,8.336933207298639
四点钟,四点,378.23,378.81,4.548705649006965,NOUN,7,4,2,3,1985,11.668600911301272
来,来,378.81,379.0,10.289595344182525,PART,7,1,2,2,1985,2.84785541947448
那么,那么,379.42,379.63,8.17585939654776,ADV,7,2,2,2,1986,5.311313357586304
从,从,379.63,379.8,9.899271125889587,ADP,7,2,1,2,1986,2.752099956215334
三点钟,三点,379.8,380.37,-0.6069694843188929,NOUN,7,3,2,3,1986,10.558075030542426
起,起,380.37,380.59,8.784025306312923,PART,7,1,3,2,1986,1.4021346462600426
我,我,380.87,380.99,10.534098233242508,PRON,7,2,2,2,1987,1.6865386857575142
就,就,380.99,381.13,10.143313771089671,ADV,7,3,2,3,1987,2.511337487095448
开始,开始,381.13,381.45,8.836406633881014,VERB,7,2,1,2,1987,7.469691783574664
感到,感到,381.45,381.75,7.502074449421917,VERB,7,2,1,2,1987,4.849147156469028
幸福,幸福,381.75,382.25,6.430319298111105,NOUN,7,2,10,3,1987,8.114179103402616
时间,时间,382.78,383.3,8.816008211985327,NOUN,7,4,2,3,1988,7.647643528452457
越,越,383.3,383.51,8.339921980131258,ADV,7,3,2,3,1988,3.4802138373974976
接近,接近,383.51,384.02,6.388359704533079,VERB,7,2,4,3,1988,5.363848124193815
我,我,384.36,384.48,10.534098233242508,PRON,7,3,2,3,1989,1.6865386857575142
就,就,384.48,384.68,10.143313771089671,ADV,7,3,2,3,1989,2.511337487095448
越,越,384.68,384.89,8.339921980131258,ADV,7,2,2,2,1989,3.775478667034752
感到,感到,384.89,385.15,7.502074449421917,VERB,7,2,1,2,1989,4.753621165987828
幸福,幸福,385.15,385.59,6.430319298111105,VERB,7,2,6,3,1989,7.236894088764467
到,到,386.07,386.18,10.517727203780378,VERB,7,6,1,2,1990,2.649354635435522
了,了,386.18,386.29,11.717088826693631,PART,7,1,1,1,1990,2.074200234121175
四点钟,四点,386.29,386.82,4.548705649006965,NOUN,7,2,4,3,1990,9.88751252654458
的,的,386.82,386.88,13.549001743000456,PART,7,1,2,2,1990,1.594450937432122
时候,时候,386.88,387.27,8.502951457651319,NOUN,7,2,3,3,1990,7.151317526446113
我,我,387.47,387.6,10.534098233242508,PRON,7,2,2,2,1991,1.6865386857575142
就,就,387.6,387.75,10.143313771089671,ADV,7,3,2,3,1991,2.511337487095448
会,会,387.75,387.87,10.067107867785882,VERB,7,3,1,2,1991,3.3943568126431805
坐立不安,坐立不安,387.87,388.74,0.3343270802748246,VERB,7,1,5,2,1991,12.873656267179348
我,我,389.28,389.41,10.534098233242508,PRON,7,3,2,3,1992,1.6865386857575142
就,就,389.41,389.54,10.143313771089671,ADV,7,3,2,3,1992,2.511337487095448
会,会,389.54,389.67,10.067107867785882,VERB,7,2,1,2,1992,3.3943568126431805
发现,发现,389.67,390.04,8.285875321205555,VERB,7,2,1,2,1992,6.032101872378087
幸福,幸福,390.2,390.59,6.430319298111105,NOUN,7,4,2,3,1992,6.004880792069562
的,的,390.59,390.7,13.549001743000456,PART,7,1,2,2,1992,1.5157962839807784
代价,代价,390.7,391.16,5.77089268616159,NOUN,7,2,7,3,1992,7.544666785873044
但是,但是,392.01,392.56,8.966424308179176,ADV,7,3,2,3,1993,4.835291342942547
如果,如果,392.86,393.12,9.005800567823767,SCONJ,7,3,2,3,1994,5.8386819656573525
你,你,393.12,393.24,9.315711767574822,PRON,7,3,2,3,1994,2.560404483699566
随便,随便,393.24,393.71,5.0125002207057685,ADV,7,2,1,2,1994,5.19816254659559
什么,什么,393.71,393.93,9.138085113257745,PRON,7,4,2,3,1994,5.975336739069158
时候,时候,393.93,394.25,8.502951457651319,NOUN,7,2,3,3,1994,7.405744044690289
来,来,394.25,394.43,10.289595344182525,VERB,7,1,5,2,1994,3.063498633272556
我,我,394.88,394.98,10.534098233242508,PRON,7,2,2,2,1995,1.6865386857575142
就,就,394.98,395.13,10.143313771089671,ADV,7,3,2,3,1995,2.511337487095448
不,不,395.13,395.34,10.967124178394917,ADV,7,2,2,2,1995,1.972632786842312
知道,知道,395.34,395.61,8.537073854883202,VERB,7,2,1,2,1995,7.686162938318205
在,在,395.61,395.74,11.76214703363635,ADP,7,4,1,2,1995,1.8491273463659448
什么,什么,395.74,395.98,9.138085113257745,DET,7,4,2,3,1995,5.513291472727657
时候,时候,395.98,396.31,8.502951457651319,NOUN,7,2,3,3,1995,8.151540969219955
该,该,396.5,396.63,8.639729711343655,VERB,7,2,2,2,1995,3.2202384794604577
准备,准备,396.63,397.0,7.79643552541236,VERB,7,2,4,3,1995,7.088144260894132
好,好,397.0,397.14,9.374807143197954,VERB,7,2,1,2,1995,2.1758570639063253
我,我,397.14,397.24,10.534098233242508,PRON,7,4,2,3,1995,1.002110971497227
的,的,397.24,397.32,13.549001743000456,PART,7,1,2,2,1995,1.590482448227929
心情,心情,397.32,397.79,5.747968404795276,NOUN,7,2,9,3,1995,6.904884487196313
应当,应当,398.19,398.51,8.333067207622632,VERB,7,3,1,2,1996,6.2457781369676235
有,有,398.7,398.85,11.141756531663797,VERB,7,2,1,2,1996,2.02950403465622
一定,一定,398.85,399.17,8.866603229717677,ADJ,7,4,2,3,1996,4.321638266317738
的,的,399.17,399.27,13.549001743000456,PART,7,1,2,2,1996,1.7558806622575778
仪式,仪式,399.27,399.72,5.861187852203955,NOUN,7,2,6,3,1996,6.870196664890674
仪式,仪式,400.75,401.52,5.861187852203955,NOUN,7,4,2,3,1997,8.139069745647813
是,是,402.03,402.24,11.813576063887458,VERB,7,2,1,2,1997,1.9804868177349852
什么,什么,402.24,402.76,9.138085113257745,DET,7,2,4,3,1997,6.713920213645617
小王子,小王子,403.33,403.85,-0.807436326962073,NOUN,7,3,2,3,1998,9.25066185882096
问道,问道,403.85,404.16,-1.1647520911726548,VERB,7,2,4,3,1998,8.151789258889226
这,这,404.67,404.86,11.129278789292488,PRON,7,4,2,3,1999,1.9479428615813617
也,也,404.86,404.97,10.523259496272392,ADV,7,3,2,3,1999,1.6704138126785162
是,是,404.97,405.25,11.813576063887458,VERB,7,2,1,2,1999,1.952077209580941
一,一,405.25,405.38,11.4288871621941,NUM,7,6,1,2,1999,1.6168576110661577
种,种,405.38,405.6,10.708159918073598,NUM,7,2,3,3,1999,4.373193757418931
早已,早已,405.8,406.17,5.9210957294411,ADV,7,2,3,3,1999,6.146209523798373
被,被,406.17,406.35,9.124761786232591,X,7,2,1,2,1999,2.8335939097563085
人,人,406.35,406.48,10.91693258096741,NOUN,7,3,2,3,1999,2.478591677405161
忘却,忘却,406.48,406.88,1.5640220489036178,VERB,7,2,1,2,1999,5.685172562783989
了,了,406.88,407.0,11.717088826693631,PART,7,1,5,2,1999,3.0145101232691087
